region,week_end,SUBSCRIBERS,Total_Calls_Offered,DEV_CNT_ARRIS,DEV_CNT_CSICO,DEV_CNT_MOTOROLA,DEV_CNT_NETGEAR,DEV_CNT_UBEE,DEV_CNT_OTHER,STARTER,SEASONAL,ULTIMATE,ESSENTIAL,C2C,PREMIER,PREFERRED,NO_TIER,GIGABIT
California,11/9/14,253456,6935,19084,108584,175066,48183,6074,79331,0.039173588,0.003050788,0.021425037,0.143620132,0.0004294,0.197364708,0.594838198,6.95E-05,2.86E-05
California,11/16/14,253193,6838,18912,108942,175123,48459,6237,79254,0.039054868,0.003048681,0.021450668,0.143735754,0.000435526,0.197260664,0.594912081,6.92E-05,3.26E-05
California,11/23/14,253008,7284,18688,109275,175317,48773,6398,79202,0.038932593,0.003089181,0.021514954,0.143689446,0.000449409,0.197051714,0.595167435,6.88E-05,3.64E-05
California,11/30/14,252791,6461,18503,109507,175521,49098,6539,79144,0.038831743,0.003087515,0.021556172,0.143670192,0.000451438,0.196839127,0.595454985,6.85E-05,4.03E-05
California,12/7/14,254098,8068,18348,109847,175804,49463,6704,79048,0.038695345,0.003091618,0.021645334,0.143585795,0.000453116,0.196600423,0.595820101,6.82E-05,4.01E-05
California,12/14/14,253838,7307,18188,110083,175911,49740,6887,78956,0.038573252,0.003100064,0.021776253,0.143556495,0.000454836,0.196317427,0.596105969,6.78E-05,4.79E-05
California,12/21/14,253689,7073,18050,110222,176073,49971,7093,78899,0.038389152,0.002973482,0.021751539,0.143544729,0.000455085,0.196006819,0.596755781,6.94E-05,5.40E-05
California,12/28/14,253278,5933,17904,110344,176207,50124,7253,78811,0.038078216,0.002890836,0.021832806,0.143617042,0.000458493,0.196300973,0.596705069,6.61E-05,5.05E-05
California,1/4/15,253987,6822,17776,110602,176523,50462,7506,78755,0.03760998,0.002871138,0.021847625,0.143437427,0.000470173,0.195938785,0.597709256,6.55E-05,5.01E-05
California,1/11/15,254474,6660,17611,110965,176668,50705,7790,78701,0.037393965,0.002914513,0.022081269,0.143209952,0.000456351,0.196353791,0.597475112,6.52E-05,4.99E-05
California,1/18/15,254385,7118,17439,111203,176734,50877,8102,78644,0.03767962,0.002939571,0.021794134,0.142482517,0.000457349,0.19763359,0.596887817,7.38E-05,5.16E-05
California,1/25/15,254178,7449,17295,111366,176785,51086,8424,78579,0.037004527,0.002895069,0.02234054,0.143051834,0.000461979,0.19646047,0.597658536,6.54E-05,6.16E-05
California,2/1/15,253788,6431,17129,111570,176903,51262,8721,78538,0.036989097,0.002912377,0.022274928,0.142310562,0.000475879,0.196454133,0.598449778,6.47E-05,6.85E-05
California,2/8/15,249844,6339,16997,111772,177073,51543,8956,78508,0.036767943,0.002897796,0.022409114,0.142669571,0.000493812,0.196456803,0.598155669,6.51E-05,8.42E-05
California,2/15/15,255147,7383,16843,111868,177245,51829,9131,78453,0.0366359,0.002910134,0.022463661,0.142747938,0.00051845,0.197226858,0.597334332,6.43E-05,9.84E-05
California,2/22/15,254895,6151,16739,111900,177349,52073,9317,78397,0.036077417,0.002905053,0.022521769,0.141758242,0.000509525,0.197923875,0.598106392,6.46E-05,0.000133085
California,3/1/15,254480,6038,16621,112044,177524,52382,9524,78342,0.036953887,0.002807225,0.02193213,0.148549296,0.000518369,0.195085713,0.593963554,6.21E-05,0.000127767
California,3/8/15,255117,5328,16519,112162,177656,52652,9728,78280,0.036666378,0.002509951,0.018605273,0.142973078,0.000316333,0.19380477,0.604975465,4.14E-05,0.000107327
California,3/15/15,254868,6476,16424,112298,177749,52944,9811,78219,0.036913074,0.002841454,0.022440108,0.14756373,0.000520318,0.195477291,0.594037374,6.64E-05,0.000140228
California,3/22/15,255418,6155,16333,112535,177822,53287,9890,78173,0.03572625,0.002843807,0.022772786,0.141237428,0.000513672,0.198582563,0.598103881,6.33E-05,0.000156335
California,3/29/15,254926,6123,16207,112853,177957,53647,9962,78119,0.035886818,0.002930229,0.023083566,0.141906798,0.000546825,0.198580517,0.596846516,6.41E-05,0.00015462
California,4/5/15,254730,5821,16101,113098,177948,54018,10024,78077,0.035831247,0.002963375,0.02312471,0.141904497,0.000522949,0.198920723,0.596513676,6.31E-05,0.000155772
California,4/12/15,254986,5531,15996,113246,178035,54328,10127,78041,0.036270178,0.003094012,0.023263936,0.14199429,0.000535283,0.199504958,0.59510197,6.45E-05,0.000170835
California,4/19/15,255226,6251,15873,113504,178146,54806,10287,77979,0.036150891,0.003257453,0.023432398,0.141680208,0.000546705,0.200325745,0.594375009,6.45E-05,0.000167049
California,4/26/15,255706,5480,15749,113590,178185,54997,10494,77905,0.036085502,0.003292902,0.02370207,0.141314357,0.000549448,0.201367179,0.593457395,6.44E-05,0.000166729
California,5/3/15,253776,6190,15620,113832,178179,55184,10812,77870,0.036081654,0.003382063,0.023829723,0.141842145,0.000568096,0.201772459,0.592277685,6.44E-05,0.000181791
California,5/10/15,257235,6195,15501,113844,178248,55340,11118,77816,0.036304697,0.003410726,0.023814979,0.141729178,0.000555933,0.201969056,0.591975028,6.01E-05,0.000180303
California,5/17/15,255590,6963,15399,113987,178315,55479,11446,77836,0.036527967,0.003535698,0.024132181,0.141867516,0.000557071,0.20275883,0.590366833,6.06E-05,0.00019327
California,5/24/15,256817,6638,15301,114075,178417,55582,11780,77836,0.036452392,0.003623257,0.024275064,0.142015759,0.000564713,0.203190437,0.589605497,6.44E-05,0.000208451
California,5/31/15,256516,6386,15217,114224,178437,55752,12152,77807,0.036339453,0.003757962,0.024301236,0.141420007,0.000562008,0.203761709,0.589550393,5.99E-05,0.000247284
California,6/7/15,258338,7258,15133,114405,178555,55986,12543,77791,0.037116639,0.003909769,0.024523894,0.142818697,0.000583101,0.203334143,0.587396042,6.35E-05,0.000254172
California,6/14/15,257931,7449,15026,114490,178598,56221,12964,77748,0.036567767,0.003936802,0.0247611,0.142427732,0.000572014,0.204395908,0.587017153,6.73E-05,0.000254228
California,6/21/15,257698,6889,14941,114588,178772,56380,13330,77711,0.036473914,0.004016094,0.025008975,0.142485342,0.000575865,0.20535928,0.585747726,6.36E-05,0.000269235
California,6/28/15,257407,7025,14853,114805,178873,56645,13806,77671,0.03634872,0.004180683,0.025211469,0.142795064,0.000599381,0.206400641,0.584108158,5.99E-05,0.000295944
California,7/5/15,256757,6616,14728,114776,178966,56885,14153,77653,0.036198105,0.00421279,0.025280451,0.142953033,0.000574809,0.207201795,0.58321559,5.93E-05,0.000304092
California,7/12/15,257455,6898,14651,114968,178975,57202,14566,77633,0.036346395,0.004222879,0.02551508,0.143022248,0.000592685,0.208084221,0.581868291,5.93E-05,0.000288934
California,7/19/15,257320,6572,14571,115117,179063,57561,14942,77570,0.036444928,0.004127097,0.025894204,0.143509068,0.000591698,0.20886956,0.580215822,5.92E-05,0.000288453
California,7/26/15,257879,6965,14475,115297,179048,57895,15307,77542,0.036024541,0.004135849,0.025972388,0.143845931,0.000604613,0.209158958,0.579905339,5.56E-05,0.000296743
California,8/2/15,257001,6186,14378,115371,179167,58382,15615,77492,0.036222315,0.004149362,0.026113762,0.144256554,0.000614312,0.210164466,0.578115057,5.52E-05,0.000308995
California,8/9/15,258353,6552,14243,115513,179136,58870,15850,77439,0.036340114,0.004081451,0.026497922,0.144337311,0.000596833,0.211449564,0.57631498,5.56E-05,0.00032622
California,8/16/15,258604,6286,14121,115674,179198,59384,16066,77414,0.036084661,0.004006537,0.026784034,0.144582136,0.000630864,0.212261628,0.575218496,5.53E-05,0.000376305
California,8/23/15,259354,5929,14027,115792,179219,59955,16192,77392,0.035819393,0.003898285,0.027243902,0.144346753,0.000602562,0.213858199,0.573793681,5.88E-05,0.000378439
California,8/30/15,259515,6420,13940,115934,179392,60530,16366,77372,0.035591393,0.00359255,0.027755293,0.142820238,0.000575221,0.218560018,0.570685065,5.86E-05,0.000361666
California,9/6/15,259354,6212,13841,115957,179662,61126,16586,77304,0.03532321,0.003716515,0.027679879,0.143972356,0.00060552,0.216370071,0.57185746,5.44E-05,0.000420601
California,9/13/15,260401,6434,13771,116041,179634,61481,16794,77210,0.035732764,0.003817556,0.027576573,0.144930375,0.000624557,0.216432858,0.570367934,5.54E-05,0.00046195
California,9/20/15,260749,6290,13644,116095,179719,61891,17079,77158,0.035684146,0.003832646,0.028007798,0.145220432,0.00062649,0.217410532,0.568716764,5.53E-05,0.000445914
California,9/27/15,260874,6143,13552,116283,179899,62419,17308,77113,0.035270607,0.003782497,0.027989027,0.14396381,0.000643134,0.219330342,0.568504624,5.45E-05,0.000461457
California,10/4/15,260495,6421,13461,116472,179972,62824,17505,77046,0.035493355,0.003788044,0.028273875,0.145324804,0.000669549,0.218305605,0.567620773,5.46E-05,0.000469412
California,10/11/15,261550,5934,13369,116432,179991,63262,17664,76982,0.035580341,0.003764981,0.028384398,0.14555627,0.000646255,0.219723127,0.565829076,5.08E-05,0.000464723
California,10/18/15,261624,5852,13286,116448,179950,63586,17833,76922,0.036020318,0.003579499,0.027255052,0.14352439,0.000601948,0.221838807,0.566687483,5.47E-05,0.00043778
California,10/25/15,261593,7488,13224,116587,180057,63946,18116,76872,0.035184906,0.003754061,0.029214982,0.144450659,0.000656154,0.223264419,0.562926231,5.02E-05,0.00049839
California,11/1/15,260603,6012,13142,116659,180012,64167,18382,76822,0.035627439,0.00373857,0.028994845,0.146073592,0.000677092,0.222089959,0.562216058,5.10E-05,0.000531481
California,11/8/15,261140,5829,13059,116658,180001,64384,18616,76774,0.023673641,0.00248219,0.02825934,0.134856688,0.000493506,0.228056074,0.581575116,3.66E-05,0.000566799
California,11/15/15,260637,5894,12996,116662,179987,64577,18801,76730,0.03579436,0.003437391,0.027557154,0.140749681,0.000515261,0.22151793,0.569912963,3.95E-05,0.000475804
California,11/22/15,261946,5847,12936,116666,180025,64900,19027,76657,0.035372185,0.003794424,0.030722832,0.146771101,0.000691218,0.223703693,0.558333364,5.46E-05,0.000556613
California,11/29/15,261748,4938,12881,116682,180020,65112,19165,76616,0.035298855,0.00377516,0.029758013,0.146810138,0.000698146,0.225091147,0.557973825,5.54E-05,0.000539309
California,12/6/15,261637,6329,12888,116773,180187,65563,19420,76572,0.034709668,0.003738521,0.029850315,0.143795647,0.000936438,0.226390195,0.559968183,5.78E-05,0.000553185
California,12/13/15,262616,5767,12860,116597,180193,65798,19586,76549,0.03718559,0.00365558,0.030096087,0.148921797,0.000738856,0.224629956,0.554163456,6.33E-05,0.000545346
California,12/20/15,262559,5940,12839,116582,180313,66116,19825,76525,0.035233654,0.003784396,0.030474545,0.146904733,0.000742111,0.227573297,0.554633763,6.65E-05,0.000587043
California,12/27/15,262201,4854,12795,116309,180388,66217,19981,76478,0.035089217,0.003723102,0.030549482,0.146941897,0.000742393,0.228092903,0.554218835,6.68E-05,0.000575355
California,1/3/16,262477,5538,12821,116371,180550,66535,20216,76440,0.035008761,0.003663193,0.030696302,0.146815457,0.000752559,0.22912847,0.55328968,6.27E-05,0.000582865
California,1/10/16,263307,5751,12802,116426,180577,66919,20440,76396,0.035191129,0.003585242,0.030590725,0.146769708,0.000732776,0.230867393,0.551630338,6.43E-05,0.000568348
California,1/17/16,262612,5136,12793,116333,180612,67231,20587,76391,0.035272704,0.003668772,0.031740869,0.151880317,0.000864415,0.226950355,0.548883678,6.85E-05,0.000670421
California,1/24/16,263168,5313,12779,116247,180683,67522,20799,76357,0.03457347,0.003435335,0.031495381,0.145503753,0.000750577,0.233187789,0.550386114,6.13E-05,0.000606236
California,1/31/16,263149,5582,12813,116329,180865,67986,21014,76354,0.035128071,0.003434,0.031822445,0.145829099,0.000784507,0.235006116,0.547328933,5.71E-05,0.000609776
California,2/7/16,263072,5322,12814,116305,180981,68330,21058,76325,0.034676062,0.00347958,0.031653653,0.146555978,0.000761952,0.233748658,0.548387565,5.81E-05,0.0006785
California,2/14/16,262792,5054,12835,116114,180986,68581,21090,76287,0.034945961,0.003529377,0.031768057,0.147790844,0.00077617,0.233656493,0.546830151,5.86E-05,0.000644368
California,2/21/16,263466,5314,12854,116106,181097,68903,21152,76273,0.033923812,0.003333494,0.031575214,0.145144738,0.00073695,0.251465291,0.532777062,5.17E-05,0.000991783
California,2/28/16,263257,6952,12894,116104,181279,69256,21261,76257,0.03298144,0.002889102,0.0299025,0.140275681,0.000661468,0.236146994,0.556359732,4.75E-05,0.000735623
California,3/6/16,269354,8861,12937,116065,181447,69669,21322,76237,0.033098131,0.002780071,0.029117026,0.140502182,0.000616602,0.238019152,0.555159083,4.56E-05,0.000662177
California,3/13/16,268098,8836,12970,115956,181563,70027,21353,76210,0.036774821,0.002729784,0.025357801,0.153610418,0.000557975,0.233081029,0.547355951,3.86E-05,0.000493593
California,3/20/16,266964,7535,13039,115838,181610,70385,21404,76193,0.034727619,0.003411448,0.032902476,0.146727933,0.000809194,0.238010024,0.542705489,5.35E-05,0.000652346
California,3/27/16,263369,6654,13078,115557,181684,70759,21478,76173,0.034726116,0.003492969,0.032954631,0.146747574,0.000825027,0.238546953,0.541992421,5.36E-05,0.000660736
California,4/3/16,259410,7218,13091,115265,181832,71245,21624,76164,0.034361706,0.003489393,0.033103409,0.146293666,0.000821241,0.239707173,0.541507911,5.29E-05,0.000662632
California,4/10/16,260470,7431,13112,114820,181889,71556,21641,76132,0.030483317,0.002905556,0.037080431,0.131833356,0.000700631,0.253563501,0.542505902,5.59E-05,0.000871372
California,4/17/16,261586,6653,13159,114506,181864,71895,21712,76114,0.034947224,0.003652869,0.034014194,0.146932526,0.000832163,0.241352354,0.537486941,6.12E-05,0.000720487
California,4/24/16,263357,6236,13206,114338,181963,72207,21810,76109,0.035097392,0.003725199,0.034226849,0.14715804,0.000856034,0.242181436,0.535978817,6.53E-05,0.000710943
California,5/1/16,261782,6235,13237,114358,182003,72477,21852,76089,0.03520453,0.003715341,0.034299893,0.147202698,0.000863686,0.243278509,0.534655419,6.14E-05,0.000718498
California,5/8/16,262501,6117,13283,114277,182078,72833,21962,76089,0.035068691,0.003843095,0.03462039,0.146608821,0.000856833,0.244088937,0.534074476,9.40E-05,0.000744758
California,5/15/16,262513,6968,13339,114216,182173,73122,22063,76073,0.023830421,0.002704371,0.033440771,0.134439175,0.000612171,0.250852491,0.553235533,9.59E-05,0.000789184
California,5/22/16,262588,7226,13426,114146,182267,73572,22310,76081,0.035018104,0.004025943,0.035014487,0.146062498,0.000868128,0.247365775,0.530700977,0.000159157,0.000784932
California,5/29/16,262730,6595,13459,114165,182303,73887,22464,76054,0.034878518,0.003980798,0.034935795,0.145467368,0.000852005,0.248062404,0.530885191,0.000171833,0.000766089
California,6/5/16,262441,6725,13537,114084,182434,74219,22607,76061,0.035109208,0.004021462,0.035286254,0.146185392,0.000867162,0.248365942,0.529170957,0.000195111,0.000798511
California,6/12/16,262882,6043,13654,113908,182414,74498,22761,76055,0.034745375,0.004029839,0.035462579,0.144964122,0.000862776,0.249871294,0.529091174,0.000198829,0.000774013
California,6/19/16,262976,6023,13745,113756,182527,74850,22978,76025,0.046636037,0.004158424,0.035181758,0.144116166,0.000921731,0.247314573,0.520664497,0.000212707,0.000794107
California,10/5/14,24410,857,3893,12969,10585,3507,395,6245,0.040723594,0.002829218,0.024905693,0.149734225,0.000428669,0.178840878,0.602494856,4.29E-05,0
California,10/12/14,24429,890,3854,13044,10586,3525,422,6241,0.040602852,0.002817864,0.025061908,0.149859107,0.000426949,0.178678166,0.60251046,4.27E-05,0
California,10/19/14,24437,714,3819,13125,10598,3538,450,6235,0.040524434,0.002852035,0.025242636,0.14988081,0.000425677,0.178784267,0.602247574,4.26E-05,0
California,10/26/14,24437,740,3778,13192,10576,3564,477,6222,0.040419035,0.002884044,0.025405039,0.149885486,0.000466537,0.178556281,0.602341165,4.24E-05,0
California,11/2/14,24413,752,3737,13267,10578,3582,511,6222,0.040339972,0.002875386,0.025540192,0.149773775,0.000507421,0.178485348,0.602435621,4.23E-05,0
California,11/9/14,24465,790,3693,13331,10571,3583,540,6212,0.040348734,0.002864002,0.025691783,0.14955987,0.000505412,0.178368361,0.602619719,4.21E-05,0
California,11/16/14,24455,709,3662,13394,10582,3596,557,6210,0.040255216,0.002854384,0.025731436,0.149477396,0.000503715,0.178273097,0.60286278,4.20E-05,0
California,11/23/14,24450,823,3624,13466,10585,3627,577,6208,0.040182305,0.002843285,0.025840442,0.149397893,0.000501756,0.178290684,0.602901823,4.18E-05,0
California,11/30/14,24455,668,3598,13532,10588,3661,593,6200,0.040055018,0.002875959,0.025883628,0.149299767,0.000500167,0.177975992,0.603367789,4.17E-05,0
California,12/7/14,24513,1002,3560,13601,10600,3677,626,6197,0.039971746,0.002908547,0.026093821,0.149416213,0.000498608,0.178003075,0.60306644,4.16E-05,0
California,12/14/14,24520,918,3526,13681,10613,3695,652,6194,0.039956938,0.002939837,0.026127283,0.149766055,0.000496874,0.177798021,0.602873587,4.14E-05,0
California,12/21/14,24525,794,3486,13736,10620,3711,672,6188,0.04,0.002937626,0.026317907,0.149255533,0.000643863,0.178028169,0.60277666,4.02E-05,0
California,12/28/14,24521,1300,3460,13782,10611,3733,694,6183,0.039472091,0.002784841,0.026556887,0.148645922,0.00056504,0.17863341,0.603301449,4.04E-05,0
California,1/4/15,24544,794,3428,13815,10626,3757,712,6171,0.039558676,0.002728185,0.026118355,0.148645938,0.000521565,0.17885657,0.603530592,4.01E-05,0
California,1/11/15,24595,820,3399,13879,10637,3791,734,6160,0.039186647,0.002721851,0.026377937,0.148901253,0.000640435,0.179682184,0.602449666,4.00E-05,0
California,1/18/15,24608,868,3376,13902,10649,3810,751,6158,0.039302829,0.002627918,0.025815427,0.148438708,0.000656979,0.181249034,0.601870459,3.86E-05,0
California,1/25/15,24629,907,3348,13948,10659,3825,775,6152,0.038495433,0.002643807,0.026478129,0.148533889,0.000640923,0.18049992,0.602667842,4.01E-05,0
California,2/1/15,24614,765,3324,13992,10676,3849,793,6143,0.038333333,0.00265873,0.026428571,0.148214286,0.000674603,0.18015873,0.603492063,3.97E-05,0
California,2/8/15,24422,769,3298,14041,10695,3882,814,6142,0.037912614,0.002790624,0.026710254,0.148780099,0.000677723,0.180114814,0.602934141,7.97E-05,0
California,2/15/15,24722,853,3271,14072,10689,3898,832,6140,0.037447444,0.002632716,0.026798695,0.149161067,0.000707297,0.182168258,0.600966639,0.000117883,0
California,2/22/15,24726,761,3250,14095,10701,3916,856,6133,0.03751872,0.002719319,0.027074959,0.148143769,0.000669977,0.181721447,0.602072988,7.88E-05,0
California,3/1/15,24722,764,3232,14112,10713,3944,889,6126,0.038688101,0.00273629,0.02660282,0.156348573,0.000760081,0.180139095,0.594649033,7.60E-05,0
California,3/8/15,24817,583,3201,14145,10720,3966,931,6124,0.038173022,0.00256576,0.022092955,0.148167734,0.000450477,0.183422449,0.605068845,5.88E-05,0
California,3/15/15,24823,700,3179,14169,10732,3984,943,6117,0.038586066,0.002513998,0.027273074,0.154572811,0.000799909,0.181350703,0.594827258,7.62E-05,0
California,3/22/15,24815,869,3162,14192,10744,4004,957,6117,0.037001312,0.002662242,0.027857088,0.146230419,0.000655915,0.183964812,0.601551046,7.72E-05,0
California,3/29/15,24818,737,3140,14234,10754,4026,991,6110,0.03699247,0.00260073,0.027870507,0.146184302,0.000698704,0.185466967,0.600108687,7.76E-05,0
California,4/5/15,24842,719,3124,14270,10760,4039,1021,6102,0.037630877,0.002820384,0.02770158,0.146853147,0.000656802,0.184754472,0.599466832,0.000115906,0
California,4/12/15,24882,672,3097,14284,10762,4060,1047,6100,0.037905924,0.003030899,0.028419602,0.147844912,0.000787247,0.184058256,0.597874434,7.87E-05,0
California,4/19/15,24887,657,3081,14313,10770,4098,1083,6097,0.03901252,0.002943601,0.028494054,0.146630558,0.00078496,0.184544134,0.597511676,7.85E-05,0
California,4/26/15,24926,669,3049,14321,10783,4110,1127,6093,0.038626609,0.002992479,0.028782927,0.147655235,0.000787495,0.185848722,0.595227783,7.87E-05,0
California,5/3/15,24974,676,3023,14324,10802,4127,1165,6081,0.038509853,0.003258224,0.028695925,0.147994033,0.000745859,0.185875795,0.594841799,7.85E-05,0
California,5/10/15,24998,684,3012,14350,10796,4148,1199,6077,0.038546726,0.003497183,0.028715757,0.147581115,0.000777152,0.186088984,0.594715368,7.77E-05,0
California,5/17/15,25005,733,2997,14354,10819,4162,1236,6071,0.03834079,0.003649635,0.02919708,0.147790597,0.000863355,0.185503493,0.59453732,0.00011773,0
