"","x"
"10250",35308.6125375356
"10251",16036.4961239187
"10252",14853.8501140372
"10253",28313.1832277438
"10254",27822.0839439084
"10255",36904.2498009403
"10256",49950.3439400527
"10257",40817.4953740063
"10258",15883.3048984285
"10259",20194.4031469799
"10260",20340.2517334543
"10261",8131.88547756489
"10262",12221.6510229152
"10263",25837.0774178939
"10264",22549.2238949116
"10265",22868.943338726
"10266",28499.0661060687
"10267",28989.3287350085
"10268",25628.0515247147
"10269",9980.30502002677
"10270",12161.4481317437
"10271",18953.8067673859
"10272",18631.4433184575
"10273",24506.5066967343
"10274",23928.9921653339
"10275",15084.9407026414
"10276",27893.5901429923
"10277",42285.7164228607
"10278",37523.910528981
"10279",18470.1744891071
"10280",15559.1691221646
"10281",27321.3660785759
"10282",40490.6232960712
"10283",44298.5148380612
"10284",33742.9309083269
"10285",15450.229358247
"10286",5842.3808464006
"10287",17426.5833193636
"10288",19495.3190113805
"10289",22903.3662855365
"10290",20141.7783672677
"10291",18187.0056061545
"10292",11645.2491747725
"10293",14484.8624693189
"10294",34760.8001700605
"10295",35129.1536804411
"10296",26550.620235005
"10297",25511.4757490607
"10298",14550.9322569699
"10299",18579.7870006329
"10300",45627.7501434287
"10301",56124.4024085572
"10302",41537.0886078637
"10303",34096.8850513458
"10304",42208.0882336861
"10305",39220.6571889997
"10306",49769.899928553
"10307",60994.3685661382
"10308",48475.7358825623
"10309",28472.2217611184
"10310",57073.5802861736
"10311",69627.3492493542
"10312",51820.2562035774
"10313",48618.548415638
"10314",56004.3330554944
"10315",43106.9650172127
"10316",47151.7065389089
"10317",70947.786011631
"10318",68682.4514675511
"10319",42972.7655684414
"10320",43802.4365687523
"10321",57049.3196521629
"10322",50508.5200236429
"10323",47970.1830169752
"10324",54295.1687228582
"10325",52417.4182721397
"10326",48029.7489900073
"10327",48130.1844414347
"10328",41625.7324605922
"10329",40424.6322763369
"10330",41815.4359799355
"10331",38313.5671042658
"10332",37720.587459752
"10333",48745.2498075194
"10334",46141.2734768591
"10335",34617.5434795704
"10336",42868.2315010755
"10337",45408.5938396433
"10338",26906.0566069209
"10339",14785.7152277038
"10340",44029.1346238803
"10341",52655.1756927135
"10342",46756.7774386062
"10343",45612.1039627526
"10344",39453.2646255472
"10345",13438.3491279326
"10346",21914.3880317644
"10347",42624.6520042296
"10348",46274.2796712425
"10349",33329.6241236189
"10350",26766.4720193185
"10351",24080.535198307
"10352",25387.0074740276
"10353",35885.4476243389
"10354",37629.327866358
"10355",25703.4779322827
"10356",3327.56661827814
"10357",25375.921784191
"10358",40154.9207732051
"10359",41214.418209927
"10360",38440.6937304938
"10361",29583.161507908
"10362",14155.1925198706
"10363",16014.4752593155
"10364",31256.5385375704
"10365",36393.6769686311
"10366",26164.5070789925
"10367",10944.2592200675
"10368",8448.13521717293
"10369",20062.8389357694
"10370",30671.8282872531
"10371",36125.8125935509
"10372",32905.5398286329
"10373",18289.8953377533
"10374",11269.9086144345
"10375",26875.5914546593
"10376",43224.3742269334
"10377",48355.9670878067
"10378",45043.3740374459
"10379",30742.3372262285
"10380",11142.7321126891
"10381",14048.1351815352
"10382",27303.2514575417
"10383",37050.0223861592
"10384",38863.1805164068
"10385",28163.7026647276
"10386",10739.6527153984
"10387",15840.6613812519
"10388",27597.2265200989
"10389",30379.0590360784
"10390",29562.9100046161
"10391",26399.1494388931
"10392",19805.0094928085
"10393",24456.3283625636
"10394",31762.7907813133
"10395",30867.8676610857
"10396",28185.0255717694
"10397",30648.03798067
"10398",30108.7809643191
"10399",20904.34033243
"10400",17437.8043797669
"10401",28311.2327689642
"10402",32628.8982824999
"10403",35571.837541532
"10404",38438.1884081556
"10405",38282.7667636033
"10406",30298.7442567927
"10407",20653.4539572975
"10408",22364.1620509429
"10409",35410.891090492
"10410",36364.6640923513
"10411",27795.4837287491
"10412",30756.00604419
"10413",46258.114968256
"10414",48661.7850809538
"10415",29983.7212671113
"10416",23313.7322685183
"10417",30676.0587783541
"10418",18893.5094096369
"10419",32415.9146471513
"10420",59017.3503507811
"10421",61843.0424404806
"10422",35072.4713169113
"10423",29705.3012895411
"10424",56864.7305352416
"10425",44300.4300217892
"10426",19309.4102385027
"10427",42770.9846371877
"10428",44707.1630525595
"10429",34462.3727427117
"10430",60204.5796798645
"10431",82754.9165233968
"10432",58560.8517261202
"10433",16093.2688736109
"10434",45508.5241568773
"10435",50179.3608360877
"10436",42556.2625906055
"10437",48822.8569000731
"10438",49029.4432423304
"10439",34961.8728101377
"10440",43611.9826679076
"10441",54958.0619169982
"10442",35369.940820809
"10443",14870.370266667
"10444",22758.7728223428
"10445",27111.6512141587
"10446",37100.8204069338
"10447",51824.3879770763
"10448",45948.8429306891
"10449",15863.6255770739
"10450",17148.1386136665
"10451",23498.9378725305
"10452",13174.1315364775
"10453",14700.1939765712
"10454",29820.9291104495
"10455",29240.0667293278
"10456",9443.36458167288
"10457",33382.7355622848
"10458",42641.7852010269
"10459",20152.4067853164
"10460",7173.86279740697
"10461",12650.075366608
"10462",18652.2762404022
"10463",18716.77857543
"10464",35877.9333574245
"10465",40363.9573463484
"10466",14825.0625750967
"10467",13250.5546714576
"10468",21530.5715334842
"10469",18392.3884843446
"10470",21320.9069614758
"10471",20574.935577294
"10472",14112.1012746799
"10473",15793.2818010224
"10474",30059.1428712149
"10475",32329.4567172727
"10476",23648.4121604882
"10477",18155.1225174305
"10478",17124.876640503
"10479",5192.76384070449
"10480",32789.4674671118
"10481",59331.2514437246
"10482",55208.0235200313
"10483",25506.8839288099
"10484",12735.2218600717
"10485",21147.3078506472
"10486",19362.3773531609
"10487",31786.68364863
"10488",55087.792993649
"10489",48570.2128950238
"10490",19678.2937871692
"10491",34481.037622318
"10492",41982.1448042343
"10493",25326.7251614002
"10494",19926.4627307814
"10495",30430.5453045693
"10496",28008.6406866593
"10497",9462.74879341167
"10498",31519.587055865
"10499",43986.0925889964
"10500",37025.4281758263
"10501",23716.510226965
"10502",16008.9174731925
"10503",13460.2666228392
"10504",2754.72364185859
"10505",24686.953858693
"10506",41491.0131313742
"10507",47867.8746611562
"10508",38856.9739954264
"10509",19437.6759939903
"10510",9114.58908219897
"10511",22799.6334841261
"10512",32077.0427167941
"10513",38807.1012187899
"10514",43787.9359288352
"10515",35140.5318879862
"10516",9580.8247333428
"10517",24840.046921513
"10518",45522.7468783145
"10519",47546.397275832
"10520",34948.2086783035
"10521",28589.6527225715
"10522",26831.9696829517
"10523",21451.9388449798
"10524",32781.2951185432
"10525",44040.6831942785
"10526",35521.3030109907
"10527",24562.4108314908
"10528",35403.4700222265
"10529",39144.9429897916
"10530",34711.1431205473
"10531",36838.4348778094
"10532",33172.30535918
"10533",28097.5996129535
"10534",47052.7315816872
"10535",56854.769621909
"10536",39671.2797525416
"10537",20851.1857508481
"10538",34603.6252148185
"10539",39405.608866808
"10540",42045.5493462135
"10541",64887.7976367445
"10542",69559.5016594942
"10543",34834.6408991542
"10544",25639.2307176905
"10545",54967.9311117985
"10546",52183.9683093874
"10547",43424.3183517853
"10548",61268.1491911379
"10549",67102.6452342989
"10550",39149.4525449197
"10551",32994.8053221914
"10552",53895.4268745432
"10553",49381.0192917993
"10554",46316.9431256411
"10555",57927.7692004772
"10556",52895.1761678069
"10557",30793.6703131971
"10558",25878.0772738755
"10559",43048.5154866272
"10560",50535.9373476305
"10561",49013.9989509649
"10562",39176.4815754744
"10563",19890.3593583315
"10564",16525.0195866172
"10565",30998.9135866703
"10566",40133.4591856277
"10567",43269.2718349715
"10568",40157.0171182333
"10569",21564.0999359035
"10570",12617.2861181463
"10571",31943.9667047442
"10572",36497.3928963808
"10573",32774.511798374
"10574",27552.2906283427
"10575",25588.7840997513
"10576",16425.7531210011
"10577",7170.46982876347
"10578",19483.6613208152
"10579",22055.9239059141
"10580",17182.7424630897
"10581",14883.767138564
"10582",16295.8669540089
"10583",15432.8426667098
"10584",12423.1317590258
"10585",19593.4621403943
"10586",20209.5904195567
"10587",12521.6790686826
"10588",23834.8602878655
"10589",28463.0562635277
"10590",21258.0720623928
"10591",20193.2703870728
"10592",28605.6395702242
"10593",25096.4690689016
"10594",25407.1818238253
"10595",43170.2364341581
"10596",37288.7750129162
"10597",11614.0529689843
"10598",22425.5105866292
"10599",38501.9275253319
"10600",36915.1273820829
"10601",32297.8878783989
"10602",37276.8463512916
"10603",26711.9109160286
"10604",9914.01532915253
"10605",38536.4667258375
"10606",48957.1517418505
"10607",39704.5221626331
"10608",22137.4380505317
"10609",15515.2459314837
"10610",13518.3480101233
"10611",23611.2344829125
"10612",33854.7152466832
"10613",31058.4942868961
"10614",21517.3288231597
"10615",10323.7158556256
"10616",6270.6552847934
"10617",18354.3249585678
"10618",28262.7116046942
"10619",27155.0325105783
"10620",10815.1145281868
"10621",10971.9909808986
"10622",15337.5949221207
"10623",6284.71728295789
"10624",13623.2567974901
"10625",32414.9317694029
"10626",40721.0784254919
"10627",27174.9750362461
"10628",7827.89305451104
"10629",26148.4911817966
"10630",20719.6874090813
"10631",13639.3084909537
"10632",48314.7292920804
"10633",59489.1548847404
"10634",40162.2833719785
"10635",2303.00363425528
"10636",30422.9862451325
"10637",34720.1633431022
"10638",36967.0393534127
"10639",57210.919701947
"10640",54290.7353859946
"10641",16249.4798374289
"10642",28863.5598524943
"10643",53199.1523103504
"10644",53287.6311175714
"10645",45867.8010866507
"10646",39160.9592278221
"10647",20275.5659276519
"10648",24637.2189561815
"10649",58549.7012706369
"10650",64168.7831171803
"10651",48538.393565224
"10652",28289.4465294435
"10653",10147.0300194807
"10654",22126.8945034039
"10655",55249.4136974002
"10656",71877.2978356464
"10657",56062.9298538847
"10658",24311.9872334165
"10659",15396.4621817772
"10660",27292.9915756107
"10661",42735.3294685046
"10662",56356.333321006
"10663",52158.9251868771
"10664",24295.3130175938
"10665",27373.8937327128
"10666",39596.146425295
"10667",35120.9732091015
"10668",37651.5731402746
"10669",33057.5218890291
"10670",17273.9088026961
"10671",8763.99955138478
"10672",29999.7767829214
"10673",28350.5194019644
"10674",13195.2521459332
"10675",30583.5899975689
"10676",22465.609752131
"10677",15547.2189038924
"10678",23958.7868966385
"10679",10559.3519561171
"10680",24354.2163601562
"10681",13827.1040095606
"10682",14284.3138303007
"10683",29591.6814159816
"10684",31940.0259685622
"10685",22984.7922438218
"10686",10100.6334397829
"10687",40673.0290419674
"10688",36103.7257584614
"10689",21538.4060927604
"10690",44215.6443894053
"10691",36511.7999464077
"10692",8796.49844267401
"10693",28724.276717227
"10694",43650.6195456876
"10695",35056.7009842401
"10696",23530.4592947117
"10697",35611.7004587202
"10698",37149.7421177965
"10699",30457.3016051262
"10700",32257.8827284566
"10701",26425.7651764193
"10702",20874.491631613
"10703",22110.4186192354
"10704",26789.7602166585
"10705",30791.8757431828
"10706",35926.0682511273
"10707",28091.2788987224
"10708",21931.5457755789
"10709",32877.7278619585
"10710",34478.2121332132
"10711",25646.3028206217
"10712",19904.813820452
"10713",24878.4519858899
"10714",23813.1587268663
"10715",30052.6253482927
"10716",40711.5720959407
"10717",35415.239145405
"10718",19768.6642675744
"10719",17083.3576889105
"10720",17234.1893989659
"10721",20923.2015753892
"10722",33206.5719984787
"10723",33447.8399316683
"10724",16223.1011633326
"10725",20666.2168464638
"10726",29262.2938110703
"10727",11164.4282522392
"10728",10953.1676473809
"10729",22585.7428032932
"10730",28796.9919522714
"10731",15492.808213555
"10732",16268.2012104717
"10733",28921.2566110417
"10734",20572.6481285329
"10735",7782.99854691049
"10736",25058.7866142175
"10737",33714.894464666
"10738",32365.0762763699
"10739",4848.75139778533
"10740",25733.6013153923
"10741",29801.3978452347
"10742",14661.5173922008
"10743",32129.8817735721
"10744",39704.3127682722
"10745",27829.6453903485
"10746",4402.63520702426
"10747",23748.791687387
"10748",35268.3397509304
"10749",34956.9009895064
"10750",34438.1474805214
"10751",23950.7199110181
"10752",6500.2904185741
"10753",11661.2147708978
"10754",21441.9265229666
"10755",30076.4581840106
"10756",37072.1664867787
"10757",30828.9483184405
"10758",7285.31950816618
"10759",24534.037829766
"10760",25408.7383780492
"10761",9522.31742805692
"10762",21706.4984084558
"10763",36109.1021654742
"10764",31286.7576871017
"10765",3013.71065596613
"10766",30861.9406587503
"10767",34873.0905584757
"10768",6532.90724508841
"10769",25636.6290719681
"10770",37867.1135187488
"10771",33361.6595332504
"10772",13152.4496899529
"10773",29450.6946729519
"10774",38299.5330505726
"10775",14701.2282886177
"10776",22495.5926306962
"10777",31933.7676485369
"10778",18957.9056150077
"10779",10415.4146258582
"10780",23771.7097894934
"10781",27821.7790471338
"10782",19429.023443807
"10783",16876.6262213388
"10784",13410.0122629966
"10785",11569.4541363629
"10786",12975.4800587859
"10787",4644.99430267744
"10788",7898.82255596653
"10789",17293.4119727073
"10790",17265.7822782049
"10791",10669.7669976444
"10792",24231.5411390021
"10793",19214.8158823163
"10794",19382.7394075488
"10795",35092.0763050127
"10796",27327.1449927009
"10797",31051.4135628324
"10798",37545.4670415456
"10799",30919.5355528015
"10800",14915.600452753
"10801",21867.0382260843
"10802",31037.668839444
"10803",18435.0555232277
"10804",34365.625858154
"10805",47090.7883007313
"10806",31780.6550623929
"10807",10652.9169635932
"10808",14106.0253514531
"10809",9449.93779488511
"10810",10040.9346890914
"10811",28100.3821642802
"10812",28844.5584104925
"10813",13935.7772928067
"10814",2734.63601790822
"10815",6317.72750144248
"10816",14067.4413979402
"10817",23156.1886519977
"10818",23245.3927356497
"10819",15481.6965788778
"10820",10255.4726478832
"10821",6045.52182803407
"10822",9848.37805651408
"10823",18376.5407768891
"10824",20784.9832026813
"10825",24174.465806466
"10826",27273.3316000603
"10827",17094.5048905157
"10828",6447.45460034755
"10829",20998.445488055
"10830",11531.1772699377
"10831",15539.3498328006
"10832",35966.4902782446
"10833",31660.6307228337
"10834",8337.81989416777
"10835",17985.6101185842
"10836",23256.9372290829
"10837",14928.3300767115
"10838",33599.7978425277
"10839",41910.8428569177
"10840",21633.6450936525
"10841",17529.3923103346
"10842",32384.0672599481
"10843",25471.6050894811
"10844",20600.3015189257
"10845",30182.1732744429
"10846",27068.3955476946
"10847",13458.6205268452
"10848",25606.5088998003
"10849",32299.8223737757
"10850",24172.4489419006
"10851",21952.6582088568
"10852",20738.0824380721
"10853",13397.1673936107
"10854",19510.6931457651
"10855",27957.9746048693
"10856",21383.1311137928
"10857",23254.7105104699
"10858",34915.5679030018
"10859",26341.9943406604
"10860",13814.1507846351
"10861",29320.1605942103
"10862",30775.6742245
"10863",15896.658002249
"10864",24523.9163465817
"10865",40116.5467621241
"10866",29242.3569875258
"10867",18590.6962077309
"10868",33211.8314784212
"10869",23796.2849606624
"10870",11676.0978662902
"10871",19731.5331189397
"10872",21511.6959806786
"10873",12543.6350747604
"10874",21716.2964615414
"10875",26987.4595865902
"10876",10153.5139221612
"10877",15166.557023529
"10878",24189.48826408
"10879",19628.6467861252
"10880",4297.54159833888
"10881",24921.1855544422
"10882",40890.220257915
"10883",22740.9766334962
"10884",17218.9608331521
"10885",42959.1514183192
"10886",35994.1755211261
"10887",3788.48067157375
"10888",30744.9993349496
"10889",47496.4013052538
"10890",29815.4993172042
"10891",23619.2507369305
"10892",49750.1991688331
"10893",40074.3895890118
"10894",19272.7364902092
"10895",34770.2690045095
"10896",34371.646557577
"10897",22661.1442042459
"10898",26390.6878554663
"10899",35441.3206556109
"10900",31294.803979666
"10901",37391.3286976804
"10902",34268.8184605446
"10903",22629.7153908718
"10904",30683.8037943768
"10905",25817.5251399744
"10906",8554.4960805557
"10907",14361.9645419526
"10908",33383.0913128445
"10909",27752.1304057004
"10910",13320.0365771489
"10911",33746.9532830916
"10912",22469.5311251334
"10913",4962.54481321169
"10914",15564.6279154668
"10915",14415.0632940648
"10916",20576.7234858455
"10917",3105.70691896575
"10918",21492.749517364
"10919",17023.4306356945
"10920",4164.80402376588
"10921",10606.8990657812
